Encoded SMILES,log P,Exact cone angle ($^\circ$)
[Li]<-P(Nc1ccccc1P(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,5.902200000000005,179.1686225216944
[Be]=[C]1N(C(C)c2ccccc2)c2ccccc2N1C(C)c1ccccc1,5.831690000000005,195.58793076410512
[Li]<-N#Cc1ccc(Br)cc1,2.32078,107.40171077067549
[Be]=[C]1N(c2c(F)c(F)c(F)c(F)c2F)C=CN1C(C)C,3.379990000000002,176.28114165450796
[Be]=[C]1N(Cc2ccccn2)C=CN1Cc1ccccn1,2.26189,187.94632580814582
[Li]<-[Se](C(C)(C)C)C(C)(C)C,3.1274000000000015,170.54932383366008
[Li]<-n1ccc(C=Cc2ccccc2C)cc1,3.5604200000000024,120.26005033173712
[Li]<-P(Cl)=P(c1ccccc1)(c1ccccc1)c1ccccc1,4.995500000000005,153.50750912608137
[Be]=[C]1N(CCO)c2ccccc2N1Cc1ccccc1C,2.8102100000000014,173.20520095945986
[Be]=[C]1N(CC(=O)NC(C)(C)C)C=NN1CC,0.4781899999999999,210.69903516470464
[Li]<-n1cn(C)c2ccccc21,1.5733,139.7747244870171
[Li]<-p1(-c2ccccc2)cc(C)c(C)c1C(=S)OC,4.601140000000003,143.05619466316708
[Li]<-n1cc(C#C)n(C)c1,0.4014,114.0630211591544
[Li]<-N1(Cc2ccccc2)CC1,1.5022,159.4735776590203
[Li]<-p1(C2(C)C(C)=C(C)C(C)=C2C)nc(N2CCCCC2)c(N2CCCCC2)n1,5.845400000000006,168.9482768473917
[Li]<-O=C(C)N(C)C,0.09450000000000003,137.52664272597954
[Li]<-n1nn(Cc2ccccc2)cc1-c1ccccc1,2.993400000000001,155.40610295563292
[Li]<-P1(c2ccccc2)CN2CN(C)CN(C2)C1,1.1442999999999999,204.6450001040569
[Be]=[C]1N(CCOC)c2ccccc2N1Cc1c(C)c(C)c(C)c(C)c1C,4.697990000000004,174.83628875829726
[Li]<-[As]1(c2ccccc2)CCC1,1.7921,118.80331713835642
[Li]<-P(C)(c1ccco1)c1ccco1,1.9351,137.9700186648096
[Li]<-n1cccc(C(=O)NCO)c1,-0.2387999999999999,131.65610368562452
[Li]<-P(c1ccccc1)(c1ccccc1)c1cccnc1,2.8398000000000003,162.27094175935633
[Li]<-P(c1ccccc1)(c1ccccc1)c1cccc(C)c1I,4.357820000000003,181.14778182683204
[Li]<-Nc1ccc(C(=O)OCC)cc1,1.4455,112.27185156949317
[Li]<-n1cnn2c(CC(C)C)cc(C)nc21,1.63122,136.5005866821298
[Li]<-N(=CNc1ccccc1)c1ccccc1,3.4585000000000017,164.43974704827872
[Li]<-P(CCSc1c(C)cc(C)cc1C)(c1ccccc1)c1ccccc1,5.836860000000006,196.61653207885206
[Be]=[C]1N(C(Br)C(=Nc2c(C(C)C)cc(Br)cc2C(C)C)c2ccccc2)C=CN1C(C)(C)C,8.421290000000004,212.90407961396704
[Be]=[C]1N(CC=C)C=CN1c1ccc([N+](=O)[O-])cn1,1.7652899999999998,186.89765128952183
[Li]<-P(CC)CC,1.7046999999999999,167.17778999863367
[Li]<-N(c1ccccc1-c1ccccc1)=[N+]([O-])c1ccccc1-c1ccccc1,6.946300000000005,162.447365484435
[Li]<-n1ccnc(C(=O)Nc2ccccc2OC)c1,1.7374999999999998,110.46978550688735
[Li]<-s1c2ccc(C)cc2c2cc(C)ccc21,4.6713400000000025,134.96635288213028
[Li]<-Nc1cccc(N)n1,0.24599999999999989,115.75074385741354
[Be]=[C](N1CCOCC1)N(C(C)C)C(C)C,1.43369,186.87248109633757
[Li]<-P(Nc1cc(C(=O)OC)cc(C(=O)OC)c1)(c1ccccc1)c1ccccc1,3.7196000000000025,159.16356301959766
[Li]<-P(O)(C(C)(C)C)C(C)(C)C,2.9726000000000017,174.30433738222698
[Li]<-n1c(C=Nc2c(C)cccc2C)ccc2ccccc21,4.602240000000004,186.7838687567586
[Li]<-P(C1=C(C=NC(C)(C)C)CCC1)(c1ccccc1)c1ccccc1,5.426600000000004,201.9917515926061
[Li]<-n1c(-c2c(OC)cc(OC)cc2OC)noc1CC,2.3247999999999998,192.2780056409704
[Li]<-N(CC)=C(C(=O)c1ccccc1)c1ccccc1,3.3785000000000025,178.54616014979106
[Be]=[C]1N(Cc2ccccc2)C=C(c2ccccc2)N1C,3.4288900000000018,170.0831224643022
[Li]<-N(CC)CCN(C)C,0.15749999999999997,221.35657949457894
[Li]<-N=C(C)N(C)C,0.5451699999999999,134.13854035383073
[Li]<-n1cccc2cccc(O)c21,1.9404,170.96223199515566
[Li]<-N1=C(CC)N2C(=O)C(NC(=O)c3ccccc3)C(c3ccc(C)cc3)N2C1c1ccc(OC)cc1,4.423420000000004,182.69712407655206
[Li]<-P1(OC)N(C)CCN1C,0.7369,147.2709138437413
[Be]=[C]1NCCN1,-0.8245100000000001,114.50626588364824
[Li]<-n1cccn1C(=O)N(CC)CC,1.1929999999999998,181.48446864152962
[Be]=[C]1N(c2ccccc2C)C(C)(C)C(C)(C)N1c1ccccc1C,5.1835300000000055,187.80777058201608
[Li]<-NC12CC3CC(C)(CC(C)(C3)C1)C2,2.6941000000000006,136.68242322799753
[Li]<-O=P(Cl)(c1nccn1-c1ccccc1)C(C)(C)C,3.8130000000000024,154.80005786811225
[Li]<-n1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,10.718599999999991,130.15273102508561
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc(C)cc1,3.7532200000000024,159.2997417476461
[Li]<-P1(c2ccccc2)C2(CCCCC2)C12CCC2,4.433000000000003,137.85419985646638
[Li]<-n1ccc(NC(=O)c2ccccc2)cc1,2.3339,127.53666044493184
[Be]=[C]1N(CC(=O)OCC)C=CN1CC(=O)OCC,0.19769000000000014,173.6708268452331
[Li]<-NN=C(C)C,0.34090000000000004,113.30851266327642
[Li]<-P(O)(c1ccc(C)s1)C(C)(C)C,2.8695200000000014,149.33072678036
[Li]<-n1c(N)ccn(C2OC(CO)C(O)C2O)c1=O,-2.563,161.0307818025645
[Be]=[C]1N(CC(C)(C)C)CCCN1CC(C)(C)C,3.0825900000000015,184.62272045366737
[Li]<-p1c(-c2ccccc2)cccc1[Si](C)(C)C,4.478900000000003,184.72663530981907
[Li]<-n1ccccc1SC1=CC2(OCC)C3=C(OCC)C4CCCCC4=C3C13CCCCC23,6.827700000000006,150.28736381820968
[Be]=[C]1N(Cc2ccccc2)C=CN1Cc1ccc([N+](=O)[O-])cc1,3.380090000000002,187.2221268292606
[Li]<-N(O)=C1CC2CCC1(C)C2(C)C,2.6628000000000007,165.76087889146095
[Be]=[C]1N(C(c2cccc3ccccc23)C(C)(C)C)C=CN1C(c1cccc2ccccc12)C(C)(C)C,8.952690000000002,264.9215073697193
[Li]<-N(Cc1cccs1)c1ccccc1,3.3602000000000016,182.13607199835087
[Li]<-N(C)(C)C1CCCCC1N(C)C,1.4207999999999998,214.63202083373284
[Li]<-P1(c2ccccc2)C(C)CCC1C,3.364600000000002,164.7228729664772
[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C=CN1C1CC2CCC1(C)C2(C)C,6.737690000000007,213.7828866119902
[Li]<-S(CSc1ccccc1)c1ccccc1,4.528500000000003,141.6412511522427
[Li]<-S=C(NC(=O)c1ccccc1)Nc1ccc(Cl)cc1,3.466800000000002,163.63313028591705
[Li]<-S=c1[nH]c(C)cs1,2.11411,144.68888496566112
[Be]=[C]1N(CC2CC3CCN2CC3C=C)C=CN1c1ccc(-c2nc(C(C)(C)C)no2)cc1,4.519990000000004,192.0686985906461
[Li]<-N=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,6.764470000000006,176.7851137520427
[Li]<-n1ccnc(-c2nnc3ccccn23)c1,1.1863,133.1363910823571
[Li]<-S=C(C#C)N(C)C,0.5085999999999999,137.550650511571
[Li]<-N1CCCC1,0.3697999999999999,118.54054775216198
[Li]<-N=C(c1ccc(C)cc1)c1ccc(C)cc1,3.719610000000002,144.76042042037338
[Li]<-Nc1ccc(C(N)=O)cc1,0.36770000000000025,110.11990571581612
[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)Cc2cccc3cccc(c23)CN1c1c(C(C)C)cccc1C(C)C,10.356489999999992,250.1523584953777
[Li]<-[O-][n+]1ccc(C(C)(C)C)cc1,1.6175000000000002,111.21612567555421
[Li]<-P=c1n(-c2c(C(C)C)cccc2C(C)C)ccn1-c1c(C(C)C)cccc1C(C)C,8.436390000000005,166.8860841641566
[Be]=[C]1N(Cc2ccccc2)C=CN1c1ccccc1,3.4762900000000023,185.6349772391574
[Be]=[C]1N(C)C=CN1Cc1c(C)cc(C)cc1C,2.8267500000000014,140.66356242145469
[Li]<-n1ccc(B(O)O)cc1,-1.2386000000000004,133.04574027495173
[Li]<-n1[nH]c(C)c([N+](=O)[O-])c1C,0.9347399999999999,135.41659922047057
[Li]<-n1cccc(C=O)c1,0.8941,126.73783608211978
[Li]<-N(C)(C)CCO,-0.45970000000000016,162.94905642926713
[Li]<-P(CCC=C)(c1ccccc1)c1ccccc1,3.695400000000002,152.26179956297474
[Li]<-n1ccccc1-c1cc(-c2ccc(-n3cccn3)cc2)cc(-c2ccccc2)n1,5.663300000000005,199.56378317848416
[Be]=[C]1N(c2c(C)cc(C)cc2C)C(C)=C(C)N1c1c(C)cc(C)cc1C,6.1114100000000064,200.18054746614825
[Li]<-N(=C(N(C)C)N(C)C)c1ccccc1-c1ccccc1N=C(N(C)C)N(C)C,3.575000000000002,188.93171208886451
[Li]<-p1c(-c2ccccc2)cc(-c2ccccc2)cc1-c1ccccc1,7.267700000000005,174.14012406513112
[Li]<-n1cccc(O)c1,0.7871999999999999,126.20422095164871
[Li]<-n1cc(C)c(C)c2ccc3c(C)c(C)cnc3c21,4.016680000000004,196.58563392075243
[Li]<-n1ccc(-c2ccc(C)cc2)cc1,3.0570200000000014,116.95648261086572
[Li]<-P(c1ccccc1)(C(C)(C)C)C(C)(C)C,4.390800000000003,182.6032159407065
[Li]<-P(Cc1ccccc1Br)(c1ccccc1)c1ccccc1,5.082000000000004,191.46729034684623
[Be]=[C]1N(CCCC)C=CN1CCSCC,2.624690000000001,192.68774968876107
[Be]=[C]1N(Cc2ccccc2)C=CN1Cc1c(F)c(F)c(F)c(F)c1F,4.167390000000002,230.26216884015085
[Li]<-n1ccccc1SCC(=O)c1ccccc1,3.0566000000000013,163.92220117693563
[Li]<-Nc1ccc(S(=O)(=O)NC(C)=O)cc1,0.09359999999999968,147.556403462431
[Li]<-N=C(CC)OC,1.02007,125.89818198536923
[Be]=[C]1N(Cc2ccccc2)CC2CCCCN12,2.35299,174.93587873260117
[Li]<-n1c(N)[nH]c2ccccc21,1.1451,159.29918886200886
[Be]=[C]1N(CC=C)C=CN1c1c(C)cc(C)cc1C,3.3873500000000023,188.30873290452325
[Be]=[C]1N2C(=C3c4ccccc4CC(c4ccccc4)N13)c1ccccc1CC2c1ccccc1,6.7210900000000064,185.55400358673737
[Li]<-P(C(F)=C(F)F)(C(C)C)C(C)C,4.3202000000000025,165.3843175906206
[Li]<-P(N=c1n(-c2c(C)cc(C)cc2C)c(C)c(C)n1-c1c(C)cc(C)cc1C)(C(C)(C)C)C(C)(C)C,8.629960000000004,247.92068328653772
[Li]<-P1(c2ccccc2)C2=CC(=O)C3(C(=O)OC)OC3(C(=O)OC)C2(C)C2(C)OC21,1.2490999999999999,156.86982222355996
[Li]<-P(F)(F)C1(C)C(C)=C(C)C(C)=C1C,4.682400000000003,175.92089981672063
[Li]<-P1=C(C(C)(C)C)C=P1(N(C(C)C)C(C)C)N(C(C)C)C(C)C,5.9671000000000065,160.22359696070114
[Be]=[C](Nc1ccccc1)c1ccccc1,3.1855900000000013,130.66862308035374
[Li]<-n1ccc(C=C(C#N)C#N)cc1,1.5121600000000002,122.87999079457553
[Be]=[C]1N(C)C=CN1C1c2cc3c(cc2C(c2cc(OC)c(OC)c(OC)c2)C2C(=O)OCC21)OCO3,3.1317900000000014,187.04520786239752
[Li]<-n1cc[nH]c1N=Nc1ccc(Br)cc1,3.587600000000001,159.17916475549768
[Li]<-n1cccn1C,0.4200999999999999,140.55694296954943
[Be]=[C]1N(CC(=O)Nc2ccccc2)C=CN1Cc1ccccc1,2.9103900000000014,233.2090423284305
[Li]<-P(N(Cc1ccccc1)Cc1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,8.274400000000007,177.64406682950974
[Be]=[C]1N(Cc2ccccc2)C=CN1C12CC3CC(CC(C3)C1)C2,4.240490000000004,197.0659335678823
[Li]<-P(c1ccccc1)(c1ccccc1)c1nccc2ccccc12,3.993000000000003,179.9566143444515
[Li]<-P(CCS(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1,3.593200000000002,152.48648175068828
[Li]<-P(NC(=O)c1cccs1)(c1ccccc1)c1ccccc1,3.525800000000002,156.8712993708282
[Li]<-P(c1ccccc1)(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F,4.140300000000002,160.2454730534814
[Be]=[C]1N(CC#C)C=CN1CC#C,0.33789,169.46068683842836
[Li]<-Nc1ccccc1OC,1.2774,130.4604480436303
[Li]<-P(C)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,4.4083000000000006,176.4452423964526
[Li]<-n1ccccc1-c1cccc(C(C)c2ccccc2)n1,4.295400000000003,212.205999058045
[Li]<-N1=P(c2ccccc2)(c2ccccc2)C(C(=O)OC)=C(C(=O)OC)C1(c1ccccc1)c1ccccc1,5.396100000000005,198.54367991612202
[Li]<-n1cn(-c2ccc(F)cc2)c2ccccc21,3.164600000000002,137.6444873762138
[Be]=[C]1N(Cc2ccc(F)cc2)c2ccccc2N1c1ccc(F)cc1,5.119390000000003,186.6033361677194
[Li]<-P(OCCC)(OCCC)OCCC,3.4931000000000028,129.85301035510207
[Be]=[C]1N(c2ccccc2)N=C(Nc2ccccc2)N1c1ccccc1,4.392590000000003,189.64776624014905
[Be]=[C](OCC)C1=C(c2ccccc2)C2(C)C(C)=C(C)C1(C)C2C,5.527790000000005,165.45238711809273
[Be]=[C](NC)NCCO,-1.21601,157.7316372000161
[Be]=[C]1Sc2ccccc2N1Cc1ccccc1,3.7951900000000016,149.26620085473212
[Li]<-P(c1ccccc1)(c1ccccc1-c1cccc(C)c1)C(CC(C)C)CC(C)C,7.555520000000007,213.11418205030301
[Be]=[C]1N(C)c2c(n(C)c(=O)n(Cc3cccc(C(=O)OC)c3)c2=O)N1C,0.2641899999999999,173.04244286753746
[Li]<-n1ccc(C=Cc2ccc(C)cc2)cc1,3.5604200000000024,117.12624250944371
[Li]<-n1cc(C)sc1N,1.03372,138.18077688257026
[Be]=[C]1N(C)C=CN1C[Se]c1ccccc1,0.6884899999999996,190.683954917375
[Be]=[C](N(c1ccccc1)C(C)(C)C)N(c1ccccc1)C(C)(C)C,5.592890000000005,214.84617470604388
[Li]<-P(c1ccccc1-c1c(OC)cc(OC)cc1OC)(C(C)(C)C)C(C)(C)C,6.083600000000006,240.83394951630441
[Be]=[C]1N(CC(=O)C(C)(C)C)C=CN1C(C)(C)C,2.485190000000001,217.59143153819926
[Be]=[C]1N(c2ccnc(N(C)C)n2)C=CN1c1c(C)cc(C)cc1C,3.2619500000000023,227.9100774050669
[Be]=[C]1N(C2CCCCC2)CCCCN1C1CCCCC1,4.0458900000000035,209.5666724309249
[Li]<-P(Br)(CCCl)C1(Br)OC(=O)c2cc(C)c(C)cc21,5.009640000000003,158.4217491405388
[Li]<-n1ccn(CCC(=O)c2ccccc2)c1,2.1561000000000003,118.76927421014952
[Li]<-n1cccc2c3nc(-c4ccc(Br)s4)[nH]c3c3cccnc3c21,5.150300000000001,176.54717806902963
[Be]=[C]1N(c2c(C)cc(C)cc2C)C(Br)=C(Br)N1c1c(C)cc(C)cc1C,6.776410000000006,199.6849193445818
[Li]<-S=P(CC(C)C)(CC(C)C)CC(C)C,4.433900000000004,165.09314470408495
[Li]<-[As](c1ccccc1)(c1ccccc1)[As](c1ccccc1)c1ccccc1,2.683200000000001,153.40029064357938
[Li]<-N1=CCCC1,0.851,125.8179328851699
[Li]<-P(N1CCCC1)(C(C)(C)C)C(C)(C)C,4.076100000000003,173.68391145095507
[Li]<-P(O)(O)C(F)(F)C(F)(F)F,1.4379999999999997,137.70037724586484
[Li]<-P(Oc1ccccc1)(Oc1ccccc1)c1ccccc1,4.781800000000004,159.65805178209646
[Li]<-P12N(C)P3N(C)P(N(C)P(N3C)N1C)N2C,2.5256000000000007,177.72575697566697
[Li]<-P1(c2ccccc2)CC12CC21CC1,2.730100000000001,135.0185400270267
[Li]<-p1(-c2ccccc2)oc(=O)c2cc(C)c(C)cc2c1=O,3.745840000000002,138.57864811329947
[Li]<-N(NC(=O)c1ccccc1)=C(C)C,1.8122,153.4905624321538
[Li]<-n1ccc(NC(=O)c2cccnc2)cc1,1.7288999999999999,121.15035188618774
[Li]<-N(CCNC(C)C)C(C)C,0.9823999999999997,230.3384992011079
[Li]<-n1cccc(-c2nnc(-c3cccnc3)n2N)c1,1.1159,142.1400788098773
[Li]<-P(CNc1ccc(C(=O)O)c(O)c1)(c1ccccc1)c1ccccc1,3.5927000000000016,144.0055464045604
[Be]=[C]1N(C)C=CN1CCC,1.11129,176.39478522559435
[Li]<-N(CCOc1ccc(C#N)cc1)(CCOc1ccc(C#N)cc1)CCOc1ccc(C#N)cc1,4.1404400000000035,201.95344685511313
[Li]<-P(C)(C)C(=P(c1ccccc1)(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccc(C)cc1,5.591720000000005,188.89470969334147
[Li]<-P(c1c(C(C)C)cccc1C(C)C)(C1CCCCC1)C1CCCCC1,7.7060000000000075,201.49232043257047
[Be]=[C]1N(C)C=CN1CCCO,0.0836900000000001,178.37605849629324
[Li]<-n1ccccc1N(c1ccccn1)c1ccccn1,3.341400000000002,165.14607819524724
[Be]=[C]1N(c2c(C)cc(C)cc2C)C(C)(C)CC1(C)c1ccccc1,5.597250000000005,205.3810703737728
[Li]<-P1(N(CC)CC)N(C)CCN1C,1.4323000000000001,157.39365380059533
[Li]<-N1=C(c2ccc(C)cc2)OCC1,1.77182,159.86407929354323
[Li]<-n1ccccc1P(c1ccccc1)c1ccccn1,2.2348,148.57266612656724
[Li]<-n1c2ccccc2c(N)c2ccccc21,2.9702,187.34022438062001
[Li]<-N=C1C=CC(=S(=O)([O-])Nc2cccc[nH+]2)C=C1,0.5605700000000001,185.22177996620292
[Li]<-n1ccc[nH]c1=O,-0.23010000000000014,143.07600361326416
[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)CCOC(c2ccccc2)=N1,4.983700000000005,156.87007420557856
[Be]=[C]1N(C)C=CN1Cc1ccc2ccc3cccc4ccc1c2c34,4.798890000000003,166.0343531165226
[Li]<-S=C(Nc1ccccc1)SC,2.7464000000000013,155.17992302597196
[Li]<-N(O)=C(c1cccc(F)c1)c1cccc(F)c1,3.1914000000000016,160.52578766219287
[Li]<-P(C(F)=C(F)F)(C1CCCCC1)C1CCCCC1,6.168800000000004,175.00662045028963
[Be]=[C]1N(Cc2ccc(C)cc2)C=CN1Cc1ccc(C)cc1,4.0887300000000035,186.0977836741848
[Li]<-P12B(N3C(C)(C)CCCC3(C)C)P(B1N1C(C)(C)CCCC1(C)C)[Si]2(C)C,6.735200000000008,170.21793300446572
[Be]=[C](C(C(=CC(=O)OC)c1ccccc1)=C(C)OCC)N1CCOCC1,2.9244900000000014,168.5923157996038
[Li]<-S=C(N)NN=C(C)c1cccs1,1.3053000000000001,164.5828422424388
[Li]<-N(=O)C#C,0.3435,120.61173827353761
[Li]<-s1c2ccccc2c2cccc(C)c21,4.362920000000003,154.0837049894013
[Li]<-P(c1ccccc1SC(C)(C)C)(C(C)(C)C)C(C)(C)C,6.281400000000006,230.16419157345513
[Be]=[C]1N2C(=C3OCC(CC(C)C)N13)OCC2CC(C)C,2.616690000000001,217.9486931786017
[Li]<-S=C1CCCCCN1,1.4773999999999998,145.69379858444108
[Li]<-P(C=C(Cl)C(F)(F)F)(c1ccccc1)c1ccccc1,4.761800000000004,156.69021319717837
[Li]<-n1ccccc1N(c1ccccn1)c1cc(Cl)ncn1,3.389800000000002,185.77887921376578
[Be]=[C](C=CC)NCCO,0.18318999999999996,142.08856130115916
[Be]=[C]1N(C(c2ccccc2)c2ccccc2)c2ccccc2N1C(c1ccccc1)c1ccccc1,7.888490000000007,181.9903032676672
[Be]=[C]1N(C)C(C(=O)OCC)=C(C(=O)OCC)N1C,0.19768999999999992,165.46693053851666
[Li]<-O=P(N(C)C)(N(C)C)N(C)C,0.7793000000000001,126.73460403905163
[Li]<-P(CCP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,5.252200000000004,166.89987761315246
[Li]<-N#Cc1ccc(-c2ccc(CCCCC)cc2)cc1,4.957980000000004,106.26936366601969
[Li]<-Nc1ccccc1C#Cc1ccccc1,2.6686000000000014,155.3087862267071
[Li]<-P(C(C)=C(c1ccccc1)c1ccccc1)(C1CCCCC1)C1CCCCC1,8.613200000000004,222.0353126379632
[Li]<-O=C(N)N,-0.9762,121.81817373503787
[Be]=[C]1C=C(c2ccccc2)C2=C(CCCC2)O1,3.9670900000000024,111.49039559668289
[Li]<-N1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CC)CC1,0.6632999999999998,146.19046342404215
[Li]<-n1ccccc1C=CC(=O)c1c2ccccc2cc2ccccc12,5.284100000000003,169.3457868598406
[Li]<-P(c1cc(C)cc(C)c1)(c1cc(C)cc(C)c1)c1cc(C)cc(C)c1,5.295320000000005,162.1294976457762
[Be]=[Si](c1ccc(C)cc1)c1ccc(C)cc1,1.95844,134.95256801432984
[Be]=[C](N(C)c1c(C)cc(C)cc1C)N(C)c1c(C)cc(C)cc1C,5.106010000000005,190.48867592449972
[Li]<-n1cccc(CCC(=O)O)c1,1.0988,133.2923926719915
[Li]<-N1CCCC1P(=O)(OCC)OCC,1.962,183.9875308124354
[Li]<-P(CC=CC#N)(c1ccccc1)c1ccccc1,3.1990800000000013,183.46657499014896
[Be]=[C]1N(Cc2ccccc2N(C)C)CCN1c1c(C)cc(C)cc1C,3.996350000000003,188.70525204519424
[Li]<-N(C=C=[NH2+])C=[C-]N,-2.24841,151.20791260098318
[Be]=[C]1N(CC)C=CN1CC,1.11129,167.7027848256206
[Li]<-n1ccc(CBr)cc1,1.9765,124.38807360494009
[Li]<-P1(C(C)(C)C)OC1c1c(C)cc(C)cc1C,4.836060000000004,172.71917662911073
[Li]<-n1c(CP(=O)(OCC)OCC)ccc2ccccc21,4.000900000000003,185.33939522114815
[Li]<-P(C(=S)SC(C)c1ccccc1)(c1ccccc1)c1ccccc1,5.898600000000006,178.08242598041372
[Li]<-P(C)(c1c(C)cc(C)cc1C)C(c1ccccc1)c1ccccc1,6.138460000000006,197.07006492637043
[Be]=[C]1N(c2c(C(C)C)cc(OC)cc2C(C)C)C=CN1c1c(C(C)C)cc(OC)cc1C(C)C,7.991490000000009,211.60933977735203
[Li]<-n1c(NN=Cc2ccccc2)sc2ccccc21,3.742300000000002,163.06284846183132
[Li]<-P(c1ccccc1)(c1ccccc1)c1nnn(-c2cc3ccc2CCc2ccc(cc2)CC3)c1-c1ccccc1,6.576300000000006,213.0630113727753
[Li]<-n1ccnc(C(=O)Nc2ccccc2OCC)c1,2.1276,110.53634571307755
[Be]=[C]1NC=CN1C,-0.011109999999999953,131.40790457904853
[Li]<-N1=CCCC1(C)C,1.6296000000000002,145.8299127109665
[Li]<-P1(c2ccccc2)C2CC(C(=O)N(C)C)C1C(C)=C2C,2.9891000000000014,157.86631127832638
[Be]=[C]1N(C)C=CN1CCc1ccccc1,1.94399,183.39613315506668
[Li]<-S=P(C(C)C)(C(C)C)C(C)(C)C,4.0812000000000035,157.04597099226743
[Li]<-n1ccc2c(N)cccc2c1,1.817,129.43125445524416
[Li]<-[As](c1ccccc1)(c1ccccc1)c1ccccc1OC,2.2114000000000003,178.57291369615479
[Li]<-N1NC12C1CC3CC(C1)CC2C3,1.2465999999999997,138.0480208496491
[Be]=[C]1N(Cc2ccncc2)C=CN1C(C)C,2.07509,169.21689164074078
[Li]<-n1c2n(c(=O)c3ccccc31)-c1ccccc1C2=O,1.9301000000000001,184.6097505633772
[Li]<-n1nc(SCc2ccccc2)sc1N,2.4126,121.4819805293887
[Be]=[C]1N(CC=C)c2ccccc2N1CC=C,2.6812900000000006,155.93411357010294
[Be]=[C](C=C(C1=CCCC1)N(C)C)OCC,2.617490000000001,140.1743239153617
[Li]<-n1cccc(C=C2SC(C)=C(C)S2)c1,4.111400000000002,149.3605363632203
[Li]<-n1cccc(C(=O)NC)c1,0.4412,128.38249654514073
[Li]<-N(O)=Cc1ccccc1,1.4947,131.79744825189093
[Li]<-n1ccccc1-c1nnc(C)o1,1.4400199999999999,163.77248020767146
[Li]<-[Se]1CC(C)=C(C)CC1(c1ccccc1)c1ccccc1,4.792800000000004,158.0424037485235
[Be]=[C]1N(CCC)c2ccccc2N1CCC,3.129290000000002,173.93847689555437
[Be]=[C]1N2C=CC=CC2=CN1c1c(C)cccc1C,3.346630000000002,176.0617817134006
[Li]<-O=C1CCCN1C1CCCCC1,1.9415000000000002,124.358586688353
[Li]<-P1(C)N(c2c(C(C)C)cccc2C(C)C)C=CN1c1c(C(C)C)cccc1C(C)C,8.9197,211.37345665111005
[Li]<-O=C(C)Nc1ccccc1,1.6449999999999998,126.14743211311865
[Be]=[C]1N(Cc2ccc(C(=O)OC)cc2)C(c2ccccc2)=C(c2ccccc2)N1Cc1ccc(C(=O)OC)cc1,6.099890000000006,187.1545974972556
[Li]<-P1(N(C(C)c2ccccc2)C(C)c2ccccc2)Oc2cccc3c2C24c5c(cccc5O1)CC2CCCC4C3,9.3237,225.81543285679336
[Li]<-NC(C)C1CCCCC1,1.9139,122.01763592084745
[Be]=[C]1N(CC(C)C)c2ccccc2N1CC(C)C,3.621290000000003,177.07206833456306
[Be]=[C]1C2=C(CCCC2)N2CCCCN12,2.17969,161.7596803256183
[Be]=[C]1N(CC)C(c2ccc(F)cc2)=C(c2ccc(F)cc2)N1CC,4.444290000000004,170.42493701162664
[Li]<-n1c(C=Cc2ccccc2OC(C)=O)sc2ccccc21,4.392000000000003,179.9149925563012
[Li]<-P1(c2ccccc2)C2C=C3CCCCCC(=C2)C31,4.375100000000003,140.18523841503466
[Li]<-P(c1ccccc1)(C1CCCCC1)C1CCCCC1,5.4592000000000045,167.49694854540442
[Be]=[C]1N(CC=C)C=CN1c1cc(C)ccn1,2.1655100000000003,211.6806461231576
[Be]=[C]1N2c3ccccc3CCCC2C2CCCc3ccccc3N12,4.419290000000004,193.8446435717378
[Li]<-P(C=C(N)C(C)(C)C)(c1ccccc1)c1ccccc1,3.965500000000003,177.92410845891396
[Be]=[C]1N(CCSC(C)C)c2ccccc2N1CC(C)C,4.1068900000000035,198.15010865796467
[Li]<-N12Cc3cc(C)ccc3N(Cc3cc(C)ccc31)C2,3.6011400000000027,128.60629604540352
[Be]=[C](OCC)c1cc2c(ccn2C)s1,2.663190000000001,159.5295385423501
[Li]<-n1cccc2ccc(-c3nc4cccc(C)c4[nH]3)nc21,3.4815200000000015,197.51335496999266
[Li]<-n1oc(-c2ccc(C)cc2)cc1N,2.23222,139.31123376695476
[Li]<-N(CCOC)=c1n(C)ccn1C,-0.08930000000000038,175.42014146143794
[Li]<-P(Sc1ccccc1)(Sc1ccccc1)c1ccccc1,6.208400000000005,187.11664706332306
[Li]<-n1cccnc1N,0.05879999999999996,150.73253927981307
